location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Maninagar, Ahmedabad - GPCB",pm25,41.44,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-07 17:15:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,43.96,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-07 16:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,16.21,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-07 11:45:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,17.27,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-07 04:45:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,42.92,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-07 02:15:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,33.26,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-07 01:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,49.75,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-07 00:15:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,25.97,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 23:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,25.97,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 23:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,30.19,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 22:15:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,30.19,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 22:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,34.51,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 21:45:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,50.63,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 21:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,50.63,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 21:15:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,50.63,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 21:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,46.56,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 20:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,43.35,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 19:45:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,31.35,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 19:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,31.67,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 17:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,31.67,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 17:15:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,31.67,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 17:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,48.92,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 16:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,48.44,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 15:45:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,46.66,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 15:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,46.66,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 15:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,22.71,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 14:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,36.47,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 12:45:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,59.77,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 12:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,59.77,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 12:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,30.09,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 11:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,30.09,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 11:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,30.52,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 10:45:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,32.33,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 10:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,32.33,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 10:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,23.31,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 09:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,23.31,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 09:15:00,23.002657,72.591912
