location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Moti Doongri, Alwar - RSPCB",pm25,27.42,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 12:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,26.07,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 12:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,26.07,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 12:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,26.07,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 11:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,25.98,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 11:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.17,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 11:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.17,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 10:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.17,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 10:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,26.28,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 09:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,26.12,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 09:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.5,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 09:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.5,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 08:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.3,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 08:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,22.23,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 08:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,22.23,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 08:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,22.23,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 07:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,22.23,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 07:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,22.25,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 07:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,22.25,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 06:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,22.56,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 06:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,21.97,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 04:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,21.95,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 03:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,21.66,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 03:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,21.66,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 03:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,21.66,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 02:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,21.79,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 02:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,23.13,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 01:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,23.16,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 01:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.08,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 01:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.08,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 01:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.08,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 00:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.22,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 00:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,27.17,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 00:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,27.17,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-06 00:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,28.17,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-05 23:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,28.21,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-05 22:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,28.75,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-05 21:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,28.56,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-05 21:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.32,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-05 21:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.32,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-05 21:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.32,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-05 20:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,23.1,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-05 20:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,40.4,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-05 00:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,30.93,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-04 20:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,37.46,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-04 20:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.16,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-04 06:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.16,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-04 06:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.16,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-04 05:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,24.24,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-04 05:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,27.97,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-03 22:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,29.74,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-03 22:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,29.74,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-03 22:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,29.74,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-03 21:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,29.57,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-08-03 21:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,31.75,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-07-31 04:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,31.75,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-07-31 04:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,31.9,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-07-31 03:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,38.43,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-07-31 03:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,38.43,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-07-31 03:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,38.43,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-07-31 02:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,38.16,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-07-31 02:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,34.38,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-07-31 02:15:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,34.38,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-07-31 02:00:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,34.38,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-07-31 01:45:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,34.43,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-07-31 01:30:00,27.554793,76.611536
"Moti Doongri, Alwar - RSPCB",pm25,35.26,b'\xc2\xb5g/m\xc2\xb3',IN, Alwar,2020-07-31 01:15:00,27.554793,76.611536
