location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Golden Temple, Amritsar - PPCB",pm25,50.09,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-17 05:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,48.7,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-17 04:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,50.09,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-17 01:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,50.09,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-16 20:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,46.26,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-16 15:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,47.74,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-16 13:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,51.54,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-16 11:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,39.73,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-15 20:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,30.11,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-15 11:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,35.8,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-15 07:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,27.81,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-15 06:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,34.49,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-15 01:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,40.59,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-15 00:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,36.92,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-14 20:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,27.75,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-14 14:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,41.73,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-14 09:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,41.73,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-14 09:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,30.77,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-14 07:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,25.68,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-14 06:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,28.06,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-14 00:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,23.08,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-13 22:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,23.95,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-13 18:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,26.47,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-13 18:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,27.74,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-13 17:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,30.7,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-13 15:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,26.48,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-13 11:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,32.18,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-13 10:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,26.14,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-13 09:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,41.84,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-13 07:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,40.43,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-13 05:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,28.73,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-13 01:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,27.3,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-12 23:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,45.46,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-12 16:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,41.86,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-12 15:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,36.1,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-12 15:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,29.69,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-12 02:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,38.1,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-12 01:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,42.02,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-12 00:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,42.02,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-12 00:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,28.21,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-11 22:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,27.2,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-11 21:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,27.2,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-11 21:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,31.85,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-11 20:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,34.69,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-11 19:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,37.97,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-11 18:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,54.53,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-11 16:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,48.93,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-11 15:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,69.88,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-11 05:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,19.12,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-10 11:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,18.37,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-10 08:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,22.08,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-10 04:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,14.33,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-10 01:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,8.88,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-09 04:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,8.33,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-09 03:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,10.47,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-09 00:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,24.72,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-08 20:45:00,31.62,74.876512
