location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Bapuji Nagar, Bengaluru - KSPCB",pm25,18,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-10 12:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,18,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-10 11:15:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,15,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-10 11:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,23,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-10 08:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,19,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-10 02:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,19,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-10 01:45:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,17,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-10 01:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,14,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-09 15:30:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,14,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-09 15:15:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,19,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-09 10:00:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,16,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-09 08:15:00,12.951913,77.539784
"Bapuji Nagar, Bengaluru - KSPCB",pm25,18,b'\xc2\xb5g/m\xc2\xb3',IN,Bengaluru,2020-08-09 07:00:00,12.951913,77.539784
