location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"New Collectorate, Baghpat - UPPCB",pm25,6,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-13 22:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,15,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-13 19:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,12,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-13 18:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,27,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-13 16:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,20,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-13 15:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,8,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-13 12:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,4,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-13 04:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,17,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-12 03:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,10,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-12 01:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,10,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-12 01:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,10,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-12 01:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,8,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-12 01:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,8,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-12 00:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,8,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-12 00:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,7,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-11 22:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,17,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-11 22:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,13,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-11 21:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,25,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-11 20:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,39,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-11 18:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,47,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-11 16:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,27,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-11 14:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,15,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-11 13:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,44,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-11 09:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,45,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-11 08:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,32,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-11 02:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,30,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-10 20:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,20,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-10 17:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,19,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-10 14:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,21,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-10 12:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,27,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-10 12:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,27,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-10 11:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,22,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-10 11:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,25,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-10 08:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,52,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-10 04:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,20,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-10 02:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,20,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-10 01:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,15,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-10 01:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,23,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-09 15:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,23,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-09 15:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,11,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-09 10:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,28,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-09 08:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,23,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-09 07:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,12,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-09 01:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,19,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-09 00:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,19,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-09 00:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,15,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-08 22:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,27,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-08 13:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,29,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-08 03:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,39,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-08 02:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,35,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-07 20:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,35,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-07 19:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,35,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-07 19:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,36,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-07 18:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,36,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-07 17:30:00,28.974801,77.213357
