location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Sector-2 IMT, Manesar - HSPCB",pm25,20.5,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-13 19:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,19.5,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-13 18:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,22.5,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-13 16:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,22.1,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-13 15:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,2.8,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-13 12:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,13.4,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-12 03:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,6.6,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-12 01:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,5.7,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-12 01:15:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,5.7,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-12 01:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,5.7,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-12 00:45:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,7.2,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-12 00:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,10.3,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-11 22:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,11.1,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-11 22:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,11.1,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-11 21:45:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,20.8,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-11 20:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,26.8,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-11 19:30:00,28.360699,76.93609
