location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Vidayagiri, Bagalkot - KSPCB",pm25,7.39,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-17 05:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,7.39,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-17 05:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,7.39,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-17 04:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,12.55,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-17 01:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,11.59,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-16 22:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,6.63,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-16 20:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,8.18,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-16 19:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,9.47,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-16 18:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,11.85,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-16 14:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,19.06,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-15 17:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,29.33,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-15 16:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,17.83,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-15 11:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,16.49,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-15 10:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,12.96,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-15 07:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,14.86,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-15 06:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,3.34,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-15 04:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,21.19,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-15 02:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,59.66,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-15 00:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,0.69,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-14 19:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,75.46,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-14 19:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,138.03,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-14 19:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,54.72,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-14 14:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,27.68,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-14 10:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,33.42,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-14 10:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,38.21,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-14 09:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,14.42,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-14 07:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,12.87,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-14 06:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,4.4,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-14 01:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,50.27,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-13 22:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-13 22:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,76.95,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-13 18:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,16.2,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-13 16:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,16.2,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-13 16:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,23.14,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-13 15:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,23.14,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-13 15:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,25.56,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-13 13:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,12.1,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-13 12:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,29.61,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-13 09:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,20.16,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-13 06:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,22.34,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-13 05:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,37.24,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-13 03:45:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,9.79,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-13 02:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,13.35,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-13 01:30:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,16.32,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-13 01:00:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,32.65,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-13 00:15:00,16.172806,75.659694
"Vidayagiri, Bagalkot - KSPCB",pm25,43.81,b'\xc2\xb5g/m\xc2\xb3',IN,Bagalkot,2020-08-12 17:15:00,16.172806,75.659694
